secid,tradedate,close,open,high,low,value,duration,yield,capitalization
RURPLRUBTR,2024-08-02,124.69,124.69,124.69,124.69,0.0,0.0,0.0,254241879901.5358
RURPLRUBTR,2024-08-05,124.64,124.64,124.64,124.64,0.0,0.0,0.0,254141830792.1299
RURPLRUBTR,2024-08-06,124.09,124.09,124.09,124.09,0.0,0.0,0.0,252971271688.5369
RURPLRUBTR,2024-08-07,124.18,124.18,124.18,124.18,0.0,0.0,0.0,253144903187.0367
RURPLRUBTR,2024-08-08,125.05,125.05,125.05,125.05,0.0,0.0,0.0,254922013495.4358
RURPLRUBTR,2024-08-09,126.35,126.35,126.35,126.35,0.0,0.0,0.0,257567615319.6058
RURPLRUBTR,2024-08-12,128.12,128.12,128.12,128.12,0.0,0.0,0.0,260484112237.5036
RURPLRUBTR,2024-08-13,131.29,131.29,131.29,131.29,0.0,0.0,0.0,266927689101.6965
RURPLRUBTR,2024-08-14,132.89,132.89,132.89,132.89,0.0,0.0,0.0,270188195381.2924
RURPLRUBTR,2024-08-15,129.63,129.63,129.63,129.63,0.0,0.0,0.0,263559182116.4564
RURPLRUBTR,2024-08-16,128.84,128.84,128.84,128.84,0.0,0.0,0.0,261826114511.0161
RURPLRUBTR,2024-08-19,129.83,129.83,129.83,129.83,0.0,0.0,0.0,263667582296.3605
RURPLRUBTR,2024-08-20,130.36,130.36,130.36,130.36,0.0,0.0,0.0,264741884417.4027
RURPLRUBTR,2024-08-21,131.01,131.01,131.01,131.01,0.0,0.0,0.0,266062488457.0639
RURPLRUBTR,2024-08-22,130.31,130.31,130.31,130.31,0.0,0.0,0.0,264649447605.1094
RURPLRUBTR,2024-08-23,130.01,130.01,130.01,130.01,0.0,0.0,0.0,264034362940.7496
RURPLRUBTR,2024-08-26,129.96,129.96,129.96,129.96,0.0,0.0,0.0,263733026370.2643
RURPLRUBTR,2024-08-27,129.82,129.82,129.82,129.82,0.0,0.0,0.0,263370060058.2229
RURPLRUBTR,2024-08-28,128.63,128.63,128.63,128.63,0.0,0.0,0.0,260953273233.3562
RURPLRUBTR,2024-08-29,128.49,128.49,128.49,128.49,0.0,0.0,0.0,260664400910.5345
RURPLRUBTR,2024-08-30,128.87,128.87,128.87,128.87,501157043.0,874.0,10.62,261430140200.11
RURPLRUBTR,2024-09-02,128.14,128.14,128.14,128.14,807464049.0,926.0,13.02,438525247451.1218
RURPLRUBTR,2024-09-03,124.77,124.77,124.77,124.77,1572248876.0,923.0,14.14,427002968355.9648
RURPLRUBTR,2024-09-04,123.46,123.46,123.46,123.46,789937303.0,922.0,13.52,422524187691.4477
RURPLRUBTR,2024-09-05,123.55,123.55,123.55,123.55,1133788516.0,921.0,13.82,422845671371.7087
RURPLRUBTR,2024-09-06,125.12,125.12,125.12,125.12,2546125677.0,921.0,13.58,428212269802.006
RURPLRUBTR,2024-09-09,125.98,125.98,125.98,125.98,1650104606.0,922.0,13.64,431158079806.152
RURPLRUBTR,2024-09-10,126.8,126.8,126.8,126.8,2223364466.0,922.0,13.63,433724442059.3242
RURPLRUBTR,2024-09-11,127.92,127.92,127.92,127.92,1130676697.0,922.0,13.77,437200635433.4609
RURPLRUBTR,2024-09-12,128.04,128.04,128.04,128.04,954269160.0,921.0,13.89,437610381199.3992
RURPLRUBTR,2024-09-13,128.12,128.12,128.12,128.12,1051887888.0,921.0,13.74,437890172876.7006
RURPLRUBTR,2024-09-16,128.57,128.57,128.57,128.57,1207647451.0,919.0,13.41,438990279987.6207
RURPLRUBTR,2024-09-17,129.46,129.46,129.46,129.46,676458168.0,922.0,13.34,441325340309.4294
RURPLRUBTR,2024-09-18,130.02,130.02,130.02,130.02,2624315050.0,922.0,13.38,443242385138.2294
RURPLRUBTR,2024-09-19,130.87,130.87,130.87,130.87,1971666360.0,919.0,12.83,446149018307.61
RURPLRUBTR,2024-09-20,131.57,131.57,131.57,131.57,1522799682.0,916.0,13.22,448538435469.9522
RURPLRUBTR,2024-09-23,131.76,131.76,131.76,131.76,872350780.0,914.0,13.26,448833700046.3413
RURPLRUBTR,2024-09-24,131.71,131.71,131.71,131.71,1849406321.0,910.0,13.34,448675824339.9518
RURPLRUBTR,2024-09-25,131.7,131.7,131.7,131.7,1013169906.0,909.0,13.34,448632544588.9706
RURPLRUBTR,2024-09-26,130.42,130.42,130.42,130.42,974339086.0,909.0,13.8,444266960037.6116
RURPLRUBTR,2024-09-27,131.02,131.02,131.02,131.02,834665955.0,908.0,13.41,446325164542.2718
RURPLRUBTR,2024-09-30,131.43,131.43,131.43,131.43,779371027.0,906.0,13.5,447727106722.4403
RURPLRUBTR,2024-10-01,132.34,132.34,132.34,132.34,915869183.0,905.0,13.55,450826083341.3998
RURPLRUBTR,2024-10-02,133.44,133.44,133.44,133.44,1865011408.0,905.0,13.18,454559914305.7873
RURPLRUBTR,2024-10-03,134.96,134.96,134.96,134.96,1287782289.0,903.0,13.28,459729726354.1306
RURPLRUBTR,2024-10-04,134.39,134.39,134.39,134.39,901306825.0,900.0,14.13,457796478416.9139
RURPLRUBTR,2024-10-07,134.93,134.93,134.93,134.93,1737035631.0,898.0,13.69,459279010011.0104
RURPLRUBTR,2024-10-08,135.82,135.82,135.82,135.82,751780775.0,894.0,13.98,462310764894.7215
RURPLRUBTR,2024-10-09,135.94,135.94,135.94,135.94,2029061402.0,892.0,13.87,462732379801.7619
RURPLRUBTR,2024-10-10,136.76,136.76,136.76,136.76,607685937.0,892.0,14.24,465533499284.263
RURPLRUBTR,2024-10-11,135.54,135.54,135.54,135.54,680536153.0,888.0,15.19,461396022480.4262
